date,rarity,item_type,name,cost
2022-07-05,rare,outfit,*KAWS Skeleton*,1200
2022-07-05,rare,outfit,*KAWSPEELY*,1200
2022-07-05,icon_series,outfit,*Marco Reus*,1600
2022-07-05,icon_series,outfit,*Harry Kane*,1600
2022-07-05,uncommon,emote,*Summoning Jutsu*,300
2022-07-05,epic,outfit,*Sasuke Uchiha*,1600
2022-07-05,uncommon,pickaxe,*Kunai*,500
2022-07-05,epic,outfit,*Gaara*,1800
2022-07-05,epic,glider,*Kurama*,1200
2022-07-05,epic,outfit,*Orochimaru*,1600
2022-07-05,rare,pickaxe,*Hidan's Scythe*,800
2022-07-05,uncommon,pickaxe,*Minato's Kunai*,500
2022-07-05,epic,outfit,*Itachi Uchiha*,1500
2022-07-05,epic,glider,*Manda*,1200
2022-07-05,epic,outfit,*Naruto Uzumaki*,1500
2022-07-05,rare,emote,*Rasenshuriken*,400
2022-07-05,uncommon,pickaxe,*Black Ops Sword*,500
2022-07-05,uncommon,emote,*Ramen Break*,300
2022-07-05,epic,outfit,*Sakura Haruno*,1500
2022-07-05,epic,outfit,*Kakashi Hatake*,1500
2022-07-05,uncommon,wrap,*Akatsuki*,300
2022-07-05,rare,pickaxe,*Sword of Kusanagi*,800
2022-07-05,epic,outfit,*Hinata Hyuga*,1500
2020-10-31,epic,glider,*Crypt Cruiser*,1200
2020-10-31,epic,glider,*Ecto-Glider*,1200
2020-10-31,epic,glider,*Spirit*,1200
2020-10-31,epic,outfit,*Dante*,1500
2020-10-31,epic,outfit,*Ghoul Trooper*,1500
2020-10-31,epic,outfit,*Hemlock*,1500
2020-10-31,epic,outfit,*Hollowhead*,1500
2020-10-31,epic,outfit,*Jack Gourdon*,1500
2020-10-31,epic,outfit,*Punk*,1600
2020-10-31,epic,outfit,*Rosa*,1500
2020-10-31,epic,outfit,*Skull Trooper*,1500
2020-10-31,epic,outfit,*The Good Doctor*,1500
2020-10-31,epic,pickaxe,*Six String Striker*,1200
2020-10-31,epic,pickaxe,*Skull Sickle*,1200
2020-10-31,rare,backpack,*Ghost Trap*,400
2020-10-31,rare,backpack,*Grinning Ghoul*,400
2020-10-31,rare,backpack,*Proton Pack*,400
2020-10-31,rare,emote,*Witch Way*,500
2020-10-31,rare,outfit,*Party Trooper*,1200
2020-10-31,rare,outfit,*Patch*,1200
2020-10-31,rare,outfit,*Ravina*,1200
2020-10-31,rare,outfit,*Skull Ranger*,1200
2020-10-31,rare,outfit,*Wrath*,1600
2020-10-31,rare,pickaxe,*Arcane & Dagger*,800
2020-10-31,rare,pickaxe,*Blooming Bones*,800
2020-10-31,rare,pickaxe,*Blooming Doom*,800
2020-10-31,rare,pickaxe,*Carver*,800
2020-10-31,rare,pickaxe,*Carvers*,800
2020-10-31,rare,pickaxe,*Proton Pickaxe*,800
2020-10-31,rare,pickaxe,*Reaper*,800
2020-10-31,rare,pickaxe,*Witchia Axe*,800
2020-10-31,rare,wrap,*Witchy*,500
2020-10-31,uncommon,outfit,*Aura Analyzer*,800
2020-10-31,uncommon,outfit,*Brainiac*,800
2020-10-31,uncommon,outfit,*Containment Specialist*,800
2020-10-31,uncommon,outfit,*Curse Buster*,800
2020-10-31,uncommon,outfit,*Ecto Expert*,800
2020-10-31,uncommon,outfit,*Haunt Officer*,800
2020-10-31,uncommon,outfit,*P.K.E. Ranger*,800
2020-10-31,uncommon,outfit,*Paranormal Guide*,800
2020-10-31,uncommon,outfit,*Phantom Commando*,800
2020-10-31,uncommon,outfit,*Specter Inspector*,800
2020-10-31,uncommon,outfit,*Spirit Sniper*,800
2020-10-31,uncommon,pickaxe,*Fright Clubs*,500
2020-10-31,uncommon,pickaxe,*Grim Axes*,500
2020-10-31,uncommon,pickaxe,*Ultra Scythe*,500
2020-10-31,uncommon,wrap,*Punkin'*,300
2020-10-31,epic,outfit,*Cloaked Shadow*,1500
2020-10-31,epic,outfit,*Grim Fable*,1500
2020-10-31,epic,outfit,*Sanctum*,1500
2020-10-31,epic,pickaxe,*Moonrise*,1200
2020-10-31,rare,emote,*Pump It Up*,500
2020-10-31,rare,emote,*Treat Yourself*,500
2020-10-31,rare,emote,*Zombified*,500
2020-10-31,rare,music,*Fortnitemares 2020*,200
2020-10-31,rare,pickaxe,*Big Bad Axe*,800
2020-10-31,rare,wrap,*Fright Flame*,500
2020-10-31,uncommon,outfit,*Bunnymoon*,800
2020-10-31,uncommon,outfit,*Patch Patroller*,800
2019-10-08,epic,glider,*Choppa*,1200
2019-10-08,epic,outfit,*Corrupted Voyager*,1500
2019-10-08,rare,outfit,*Bandolette*,1200
2019-10-08,rare,outfit,*Toxic Tagger*,1200
2019-10-08,rare,wrap,*Corrupted*,500
2019-10-08,uncommon,pickaxe,*Ave Axe*,500
2019-10-08,uncommon,pickaxe,*Machete*,500
2019-10-08,uncommon,wrap,*Digital Grayscale*,300
2019-10-08,epic,outfit,*Cloaked Shadow*,1500
2019-10-08,rare,outfit,*Sparkplug*,1200
2019-10-08,uncommon,emote,*Click!*,200
2019-10-08,uncommon,emote,*Punched Up*,200
2019-10-08,uncommon,emote,*Revel*,200
2019-10-08,uncommon,wrap,*White Dragon*,300
2021-07-26,icon_series,outfit,*Loserfruit*,1500
2021-07-26,icon_series,bundle,*Lazarbeam (Bundle)*,1800
2021-07-26,icon_series,bundle,*TheGrefg (Bundle)*,1800
2021-07-26,icon_series,outfit,*TheGrefg*,1500
2021-07-26,rare,music,*Winner's Circle*,200
2021-07-26,icon_series,outfit,*Bugha*,1500
2021-07-26,icon_series,bundle,*Loserfruit (Bundle)*,1800
2021-07-26,icon_series,bundle,*Ninja (Bundle)*,2000
2021-07-26,icon_series,pickaxe,*Staff of Control*,800
2021-07-26,icon_series,emote,*Controller Crew*,300
2021-07-26,icon_series,outfit,*Ninja*,1500
2021-07-26,icon_series,outfit,*Lazarbeam*,1500
2021-07-26,icon_series,emote,*Lunch Break*,300
2021-07-26,icon_series,pickaxe,*Ol' Mate Sledgy*,800
2021-07-26,icon_series,pickaxe,*PWR Slicers*,1200
2021-07-26,icon_series,emote,*PWR Punch*,300
2021-07-26,icon_series,pickaxe,*Dual Katanas*,800
2021-07-26,icon_series,outfit,*Lachlan*,1500
2021-07-26,icon_series,emote,*Ninja Style*,300
2021-07-26,icon_series,bundle,*Lachlan (Bundle)*,2200
2021-07-26,icon_series,emote,*Bounce Berry*,300
2021-07-26,icon_series,emote,*Bring it around*,300
2021-07-26,icon_series,pickaxe,*Fruit Punchers*,800
2021-07-26,icon_series,pickaxe,*Bugha Blades*,800
2021-07-26,epic,outfit,*Wrap Recon*,1500
2021-07-26,epic,outfit,*Quickchange*,1500
2021-07-26,epic,outfit,*Wrap Trapper*,1500
2021-07-26,epic,outfit,*Lt. Look*,1500
2021-07-26,epic,outfit,*Chic Commodore*,1500
2021-07-26,epic,outfit,*Mod Marauder*,1500
2021-07-26,epic,outfit,*Vogue Visionary*,1500
2021-07-26,epic,outfit,*The Stylist*,1500
2021-07-26,epic,outfit,*Customized Captain*,1500
2021-07-26,epic,outfit,*Wrap Major*,1500
2021-07-26,uncommon,outfit,*Modena Icon*,800
2021-07-26,uncommon,backpack,*Ferrari Turbo*,400
2021-07-26,uncommon,outfit,*Maranello Racer*,800
2021-07-26,uncommon,pickaxe,*Jackspammer*,500
2021-07-26,rare,outfit,*Jumpshot*,1200
2021-07-26,rare,outfit,*Triple Threat*,1200
2021-07-26,epic,glider,*Hang Time*,1200
2021-07-26,rare,outfit,*Etheria*,1200
2021-07-26,rare,pickaxe,*Slam Dunk*,800
2021-07-26,rare,glider,*Poofy Parasail*,800
2021-07-26,epic,outfit,*Flapjackie*,1500
2021-07-26,rare,emote,*Ballsy*,500
2021-07-26,epic,outfit,*Growler*,1500
2021-07-26,rare,pickaxe,*Crystaline Battle Wand*,800
2021-07-26,icon_series,glider,*Wingspan*,1200
2021-07-26,icon_series,emote,*The Silencer*,200
2021-07-26,icon_series,pickaxe,*The Lion*,1200
2021-07-26,icon_series,outfit,*LeBron James*,2000
2021-07-26,icon_series,outfit,*Tune Squad LeBron*,1500
2021-07-26,rare,pickaxe,*Holoslash*,800
2021-07-26,rare,pickaxe,*Futureproof Flail*,800
2021-07-26,rare,backpack,*Hologlyph*,400
2021-07-26,rare,backpack,*Sleek Hologlyph*,400
2021-07-26,rare,emote,*Confused*,500
2021-07-26,rare,wrap,*Inky*,500
2021-07-26,rare,outfit,*Safari*,1200
2021-07-26,epic,outfit,*Tomatohead*,1500
2021-07-26,uncommon,emote,*Eureka!*,200
2021-07-26,uncommon,emote,*Rock Paper Scissors*,200
2021-07-26,epic,outfit,*Snake Eyes*,1800
2021-07-26,epic,glider,*Cyclone*,1200
2021-07-26,uncommon,pickaxe,*Victory Lap*,500
2021-07-26,rare,pickaxe,*Dragon's Breath*,800
2021-07-26,uncommon,outfit,*Slingshot*,800
2021-07-26,uncommon,outfit,*Cabbie*,800
2021-07-26,rare,pickaxe,*Hi-Octane*,800
2021-07-26,epic,outfit,*Overtaker*,1500
2021-07-26,rare,glider,*Stunt Cycle*,800
2021-07-26,rare,outfit,*Storm Racer*,1200
2021-07-26,epic,outfit,*Burnout*,1500
2021-07-26,uncommon,glider,*Checker*,500
2021-07-26,epic,glider,*White Squall*,1200
2021-07-26,epic,outfit,*Whiteout*,1500
2021-07-26,rare,outfit,*Pitstop*,1200
2021-07-26,uncommon,outfit,*Hard Charger*,800
2021-07-26,uncommon,backpack,*Motocase*,200
2021-07-26,rare,outfit,*Jade Racer*,1200
2021-07-26,uncommon,outfit,*Whiplash*,800
2021-07-26,uncommon,emote,*Take a 'bow*,0
2021-07-26,uncommon,wrap,*Stealth Black*,300
2021-07-26,rare,wrap,*Core*,500
2021-07-26,uncommon,wrap,*Red Camo*,300
2021-07-26,uncommon,wrap,*Sprinkles*,300
2021-07-26,rare,wrap,*Camo Pulse*,500
2021-07-26,uncommon,wrap,*Digital Grayscale*,300
2021-07-26,rare,wrap,*Melty Gold*,500
2021-07-26,rare,wrap,*Star Scout*,500
2021-07-26,uncommon,wrap,*Rivet*,300
2021-07-26,rare,wrap,*Fractal Zero*,500
2021-07-26,rare,wrap,*Golden Scales*,500
2021-07-26,rare,wrap,*Kitsune*,500
2021-07-26,rare,wrap,*Neonimal*,500
2021-07-26,rare,wrap,*Corrupted*,500
2021-07-26,rare,wrap,*Heat*,500
2021-07-26,rare,wrap,*Eternal Zero*,500
2021-07-26,uncommon,wrap,*Ratty*,300
2021-07-26,uncommon,wrap,*Emotical*,300
2021-07-26,epic,wrap,*Magma*,700
2021-07-26,rare,wrap,*Radiant Zero*,500
2021-07-26,rare,wrap,*Golden Clouds*,600
2021-07-26,uncommon,wrap,*Bizzy*,300
2021-07-26,uncommon,wrap,*Chromatic*,300
2021-07-26,uncommon,wrap,*Blue Camo*,300
2018-05-22,legendary,outfit,*Tricera Ops*,2000
2018-05-22,epic,pickaxe,*Bitemark*,1200
2018-05-22,uncommon,glider,*Fossil Flyer*,500
2018-05-22,epic,emote,*Disco Fever*,800
2018-05-22,rare,glider,*Stage Dive*,800
2018-05-22,rare,outfit,*Circuit Breaker*,1200
2018-05-22,rare,pickaxe,*Spectre*,800
2018-05-22,uncommon,emote,*Jubilation*,200
2018-05-22,uncommon,outfit,*Whiplash*,800
2018-09-01,rare,outfit,*Backbone*,1200
2018-09-01,rare,outfit,*Chopper*,1200
2018-09-01,rare,pickaxe,*Throttle*,800
2018-09-01,uncommon,glider,*Blaze*,500
2018-09-01,epic,emote,*Shake It Up*,800
2018-09-01,rare,emote,*Zany*,500
2018-09-01,rare,outfit,*Arctic Assassin*,1200
2018-09-01,rare,pickaxe,*Empire Axe*,800
2018-09-01,uncommon,glider,*Jolly Roger*,500
2018-09-01,uncommon,outfit,*Crimson Scout*,800
2020-03-21,legendary,outfit,*Arachne*,2000
2020-03-21,legendary,outfit,*Spider Knight*,2000
2020-03-21,epic,glider,*Hatchling*,1200
2020-03-21,epic,outfit,*Shiver*,1500
2020-03-21,rare,outfit,*Triggerfish*,1200
2020-03-21,rare,pickaxe,*Frost Blade*,800
2020-03-21,rare,pickaxe,*Web Breaker*,800
2020-03-21,rare,wrap,*Bubbleflage*,500
2020-03-21,epic,outfit,*Sanctum*,1500
2020-03-21,rare,emote,*Leapin'*,500
2020-03-21,rare,emote,*Well rounded*,500
2020-03-21,rare,music,*I'm A Cat*,200
2020-03-21,rare,outfit,*Payback*,1200
2020-03-21,uncommon,emote,*Lock It Up*,200
2019-03-18,epic,outfit,*Lucky Rider*,1500
2019-03-18,epic,pickaxe,*Pot O' Gold*,1200
2019-03-18,rare,outfit,*Firewalker*,1200
2019-03-18,rare,pickaxe,*Emerald Smasher*,800
2019-03-18,rare,pickaxe,*Outburst*,800
2019-03-18,uncommon,outfit,*Sgt. Green Clover*,800
2019-03-18,rare,emote,*Raining Doubloons*,500
2019-03-18,rare,emote,*Slap Happy*,500
2019-03-18,rare,outfit,*Longshot*,1200
2019-03-18,rare,pickaxe,*Tri-Star*,800
2019-03-18,uncommon,backpack,*Lucky Coins*,200
2019-03-18,uncommon,wrap,*Lucky*,300
2019-01-25,epic,glider,*Coaxial Copter*,1200
2019-01-25,rare,outfit,*Tech Ops*,1200
2019-01-25,uncommon,pickaxe,*Armature*,500
2019-01-25,epic,emote,*Squat Kick*,800
2019-01-25,epic,outfit,*Shade*,1500
2019-01-25,rare,glider,*Starry Flight*,800
2019-01-25,rare,outfit,*Dazzle*,1200
2019-01-25,uncommon,emote,*Job Well Done*,200
2019-01-25,uncommon,pickaxe,*Axercise*,500
2022-04-15,epic,outfit,*Lyric*,1500
2022-04-15,epic,outfit,*Wilder*,1500
2022-04-15,rare,pickaxe,*Festival Shredder*,800
2022-04-15,rare,pickaxe,*Neon Biter*,800
2022-04-15,rare,wrap,*Finfin Flair*,500
2022-04-15,epic,bundle,*Rocking at Coachella (Bundle)*,2800
2022-04-15,rare,outfit,*KAWS Skeleton*,1200
2022-04-15,uncommon,outfit,*GHOST Enforcer*,800
2022-04-15,uncommon,outfit,*SHADOW Enforcer*,800
2022-04-15,uncommon,bundle,*Henchman (Bundle)*,1200
2022-04-15,uncommon,outfit,*Sunflower*,800
2022-04-15,uncommon,outfit,*Match Point*,800
2022-04-15,rare,pickaxe,*Cliffhanger*,800
2022-04-15,uncommon,emote,*Staff Stand*,200
2022-04-15,rare,emote,*Freemix*,500
2022-04-15,icon_series,emote,*Bim Bam Boom*,500
2022-04-15,rare,pickaxe,*Steel Carrot*,800
2022-04-15,uncommon,outfit,*Quackling*,800
2022-04-15,rare,outfit,*Dutch*,1200
2022-04-15,uncommon,outfit,*Pastel*,800
2022-04-15,epic,outfit,*Rabbit Raider*,1500
2022-04-15,rare,wrap,*Quack-Up*,500
2022-04-15,rare,emote,*Hoppity*,500
2022-04-15,uncommon,outfit,*Hopscotch*,800
2022-04-15,rare,pickaxe,*Candlehopera*,800
2022-04-15,epic,outfit,*Nitehare*,1500
2022-04-15,rare,outfit,*Webster*,1200
2022-04-15,epic,outfit,*Bun Bun*,1500
2022-04-15,rare,emote,*Bunny Hop*,500
2022-04-15,uncommon,pickaxe,*Sprout*,500
2022-04-15,epic,outfit,*Bunny Brawler*,1500
2022-04-15,uncommon,backpack,*Bunzy*,200
2022-04-15,rare,pickaxe,*Quackhammer*,800
2022-04-15,uncommon,emote,*Egg Drop Scoop*,200
2022-04-15,uncommon,outfit,*Babbit*,800
2022-04-15,uncommon,outfit,*CeeCee*,800
2022-04-15,rare,outfit,*Megg*,1200
2022-04-15,uncommon,wrap,*Chocolatey*,300
2022-04-15,rare,pickaxe,*Carrot Stick*,800
2022-04-15,uncommon,pickaxe,*Bold Bar*,500
2022-04-15,rare,pickaxe,*Spring Breaker*,800
2022-04-15,rare,outfit,*Hopper*,1200
2022-04-15,uncommon,outfit,*Bunya*,800
2022-04-15,uncommon,outfit,*Stella*,800
2022-04-15,uncommon,outfit,*Whiska*,800
2022-04-15,uncommon,bundle,*Bunny (Bundle)*,2500
2022-06-28,gaming_legends,pickaxe,*Seven Star Flashing Flail*,800
2022-06-28,gaming_legends,pickaxe,*Delta Red Bowie Blade*,800
2022-06-28,gaming_legends,outfit,*Blanka*,1600
2022-06-28,gaming_legends,pickaxe,*Tropical Hazard Kebab*,800
2022-06-28,gaming_legends,pickaxe,*Fighting Tournament Trophy*,800
2022-06-28,gaming_legends,glider,*V-Trigger Vector*,800
2022-06-28,gaming_legends,outfit,*Guile*,1600
2022-06-28,gaming_legends,outfit,*Chun-Li*,1600
2022-06-28,gaming_legends,outfit,*Cammy*,1600
2022-06-28,gaming_legends,glider,*Sumo Torpedo*,1200
2022-06-28,gaming_legends,pickaxe,*Signpost Pummeler*,800
2022-06-28,gaming_legends,glider,*Kayari Buta*,800
2022-06-28,gaming_legends,outfit,*Sakura*,1600
2022-06-28,gaming_legends,outfit,*Ryu*,1600
2022-06-28,gaming_legends,pickaxe,*Guile's Knuckle Buster*,800
2022-06-28,gaming_legends,bundle,*Ryu & Chun-Li (Bundle)*,2200
2022-06-28,gaming_legends,bundle,*Ryu & Chun-Li Gear (Bundle)*,1800
2022-06-28,gaming_legends,bundle,*Cammy & Guile (Bundle)*,2200
2022-06-28,gaming_legends,bundle,*Cammy & Guile Gear (Bundle)*,1600
2022-06-28,gaming_legends,bundle,*Sakura & Blanka (Bundle)*,2200
2022-06-28,gaming_legends,bundle,*Sakura & Blanka Gear (Bundle)*,1600
2022-06-28,legendary,outfit,*Battle Hound*,2000
2022-06-28,rare,bundle,*Kyra (Bundle)*,1700
2022-06-28,slurp,outfit,*Big Chuggus*,1500
2022-06-28,slurp,pickaxe,*Double Tap*,1200
2022-06-28,uncommon,glider,*Storm Sigil*,500
2022-06-28,epic,outfit,*Highland Warrior*,1500
2022-06-28,uncommon,pickaxe,*Block Blades*,500
2022-06-28,rare,pickaxe,*Silver Fang*,800
2022-06-28,slurp,wrap,*Slurp*,300
2022-06-28,rare,outfit,*Kyra*,1200
2022-06-28,rare,glider,*Green Eagle*,800
2022-06-28,legendary,bundle,*Laoch (Bundle)*,2600
2022-06-28,rare,outfit,*Redux*,1200
2022-06-28,uncommon,emote,*Battle Call*,200
2022-06-28,uncommon,outfit,*Bracer*,800
2022-06-28,rare,pickaxe,*Sour Strikers*,800
2022-06-28,uncommon,wrap,*Sneaks*,300
2022-06-28,rare,wrap,*Gilded Glass*,500
2022-06-28,uncommon,emote,*Neo's Bullet Time*,300
2022-06-28,rare,wrap,*Ones and Zeros*,500
2022-06-28,uncommon,emote,*Trinity's Kick*,300
2022-06-28,uncommon,bundle,*White Rabbit (Bundle)*,800
2022-06-28,epic,outfit,*Iso*,1500
2022-06-28,rare,pickaxe,*Butterfly Knives*,800
2022-06-28,uncommon,emote,*Phono Follies*,300
2022-06-28,epic,glider,*Sky Ray*,1200
2022-06-28,epic,bundle,*Sommerset's Locker (Bundle)*,2400
2022-06-28,rare,music,*Unreal Chill*,200
2022-06-28,rare,emote,*Flippin' Incredible*,500
2022-06-28,rare,wrap,*Clockwork*,500
2022-06-28,epic,emote,*Hula*,800
2022-06-28,rare,outfit,*Waveripper*,1200
2022-06-28,rare,outfit,*Twistie*,1200
2022-06-28,uncommon,wrap,*White Dragon*,300
2022-06-28,rare,wrap,*Widow's Web*,500
2022-06-28,rare,emote,*Pickin'*,500
2022-06-28,epic,outfit,*Starflare*,1500
2022-06-28,rare,emote,*Bobbin'*,500
2022-06-28,rare,outfit,*Bigfoot*,1200
2022-06-28,uncommon,pickaxe,*Tri-Hook*,500
2022-06-28,rare,glider,*Flux Flier*,800
2022-06-28,rare,emote,*Glyphic*,500
2022-06-28,rare,bundle,*Fortnite Classics (Bundle)*,1200
2022-06-28,uncommon,emote,*Summoning Jutsu*,300
2022-06-28,epic,outfit,*Sasuke Uchiha*,1600
2022-06-28,uncommon,pickaxe,*Kunai*,500
2022-06-28,epic,outfit,*Naruto Uzumaki*,1500
2022-06-28,epic,outfit,*Orochimaru*,1600
2022-06-28,uncommon,emote,*Ramen Break*,300
2022-06-28,rare,pickaxe,*Hidan's Scythe*,800
2022-06-28,epic,outfit,*Itachi Uchiha*,1500
2022-06-28,rare,emote,*Rasenshuriken*,400
2022-06-28,uncommon,pickaxe,*Black Ops Sword*,500
2022-06-28,rare,pickaxe,*Sword of Kusanagi*,800
2022-06-28,epic,outfit,*Sakura Haruno*,1500
2022-06-28,epic,outfit,*Kakashi Hatake*,1500
2022-06-28,epic,outfit,*Hinata Hyuga*,1500
2022-06-28,epic,outfit,*Gaara*,1800
2022-06-28,epic,glider,*Kurama*,1200
2022-06-28,uncommon,pickaxe,*Minato's Kunai*,500
2022-06-28,epic,glider,*Manda*,1200
2022-06-28,uncommon,wrap,*Akatsuki*,300
2022-06-28,epic,bundle,*Naruto & Kakashi (Bundle)*,2100
2022-06-28,epic,bundle,*Sasuke & Sakura (Bundle)*,2200
2022-06-28,uncommon,bundle,*Shinobi Gear (Bundle)*,1500
2022-06-28,epic,bundle,*Itachi & Orochimaru (Bundle)*,2200
2022-06-28,epic,bundle,*Gaara & Hinata (Bundle)*,2400
2022-06-28,rare,bundle,*Nindo Gear (Bundle)*,1300
2022-06-28,marvel,outfit,*Spider-Man Zero*,1500
2022-06-28,marvel,emote,*Spidey Landing*,300
2022-06-28,marvel,bundle,*Spider-Man Zero (Bundle)*,1800
2022-06-28,marvel,pickaxe,*Web Slicer*,800
2019-11-25,legendary,outfit,*Moisty Merman*,2000
2019-11-25,epic,outfit,*Sklaxis*,1500
2019-11-25,rare,pickaxe,*Bone Fangs*,800
2019-11-25,uncommon,outfit,*Aura*,800
2019-11-25,uncommon,outfit,*Guild*,800
2019-11-25,uncommon,wrap,*Neon Venom*,300
2019-11-25,rare,emote,*Cartwheelin'*,500
2019-11-25,rare,emote,*Feelin' Jaunty*,500
2019-11-25,rare,outfit,*Dynamo*,1200
2019-11-25,uncommon,emote,*IDK*,200
2019-11-25,uncommon,outfit,*Ranger*,800
2019-11-25,uncommon,pickaxe,*Spikeclone*,500
2018-02-26,legendary,glider,*Royale Dragon*,2000
2018-02-26,uncommon,outfit,*Crimson Scout*,800
2018-02-26,uncommon,outfit,*Scarlet Defender*,800
2018-02-26,rare,emote,*Flapper*,500
2018-02-26,rare,glider,*Gum Drop*,800
2018-02-26,rare,outfit,*Brite Bomber*,1200
2018-02-26,rare,outfit,*Special Forces*,1200
2018-02-26,uncommon,emote,*Gun Show*,200
2018-02-26,uncommon,pickaxe,*Ice Breaker*,500
2021-10-22,icon_series,pickaxe,*Spacefarer Lightscythe*,800
2021-10-22,icon_series,outfit,*Spacefarer Ariana Grande*,2000
2021-10-22,icon_series,bundle,*Spacefarer Ariana Grande (Bundle)*,2500
2021-10-22,icon_series,backpack,*Spooky Smallz*,400
2021-10-22,icon_series,glider,*I.R.I.S. Daydream*,1200
2021-10-22,icon_series,outfit,*Ariana Grande*,2000
2021-10-22,icon_series,emote,*Lil' Floaticorn*,500
2021-10-22,icon_series,bundle,*Ariana Grande (Bundle)*,2800
2021-10-22,icon_series,glider,*Sweetener Sailshards*,1200
2021-10-22,icon_series,pickaxe,*7 Rings Smasher*,800
2021-10-22,rare,outfit,*Dynamo*,1200
2021-10-22,rare,glider,*Libre*,800
2021-10-22,rare,outfit,*Masked Fury*,1200
2021-10-22,rare,pickaxe,*Piledriver*,800
2021-10-22,rare,bundle,*Lucha (Bundle)*,2200
2021-10-22,uncommon,emote,*Revel*,200
2021-10-22,uncommon,emote,*Cap Kick*,200
2021-10-22,epic,outfit,*Bao Bros*,1500
2021-10-22,uncommon,emote,*Finger Wag*,200
2021-10-22,rare,outfit,*Chromium*,1200
2021-10-22,rare,music,*Rift Tour Countdown*,200
2021-10-22,epic,outfit,*Crossover Champion*,1500
2021-10-22,epic,outfit,*Fadeaway*,1500
2021-10-22,epic,outfit,*Half-Court Hero*,1500
2021-10-22,epic,outfit,*Fast Break*,1500
2021-10-22,epic,outfit,*Dynamo Dribbler*,1500
2021-10-22,epic,outfit,*Triple-Double*,1500
2021-10-22,epic,outfit,*Splash Specialist*,1500
2021-10-22,epic,outfit,*Rain Maker*,1500
2021-10-22,epic,outfit,*Buzzer Beater*,1500
2021-10-22,rare,backpack,*Mini Hoop*,600
2021-10-22,epic,outfit,*Rebound Raider*,1500
2021-10-22,rare,backpack,*NBA Championship Trophy*,400
2021-10-22,rare,emote,*Dribblin'*,500
2021-10-22,epic,bundle,*Pure Shooter (Bundle)*,3500
2021-10-22,epic,bundle,*Strong Side (Bundle)*,3500
2021-10-22,uncommon,pickaxe,*Twinblades*,500
2021-10-22,epic,outfit,*Paul Atreides*,1500
2021-10-22,epic,outfit,*Chani*,1500
2021-10-22,uncommon,emote,*Sand Walk*,200
2021-10-22,rare,glider,*Ornithopter*,800
2021-10-22,rare,pickaxe,*Maker Hooks*,800
2021-10-22,epic,bundle,*Dune (Bundle)*,2000
2021-10-22,rare,bundle,*Dune Gear (Bundle)*,1500
2021-10-22,dc,pickaxe,*Athena's Battleaxe*,800
2021-10-22,dc,bundle,*Bloodsport (Bundle)*,1800
2021-10-22,dc,pickaxe,*Cat's Claws*,800
2021-10-22,dc,outfit,*Wonder Woman*,1600
2021-10-22,dc,glider,*Batman's Exo-Glider*,1200
2021-10-22,dc,outfit,*Black Manta*,1500
2021-10-22,dc,outfit,*Armored Batman Zero*,1500
2021-10-22,dc,glider,*Batglider*,1200
2021-10-22,dc,music,*Caped Crusader*,200
2021-10-22,dc,emote,*Whipcrack*,300
2021-10-22,dc,outfit,*Rebirth Harley Quinn*,1200
2021-10-22,dc,bundle,*Batman Zero (Bundle)*,2100
2021-10-22,dc,bundle,*Wonder Woman (Bundle)*,2400
2021-10-22,dc,pickaxe,*Catwoman's Grappling Claw*,800
2021-10-22,dc,backpack,*Harley Quinn's Revenge*,400
2021-10-22,dc,bundle,*Catwoman Zero (Bundle)*,1500
2021-10-22,dc,outfit,*The Flash*,1500
2021-10-22,dc,pickaxe,*A.R.G.U.S. Sabre*,800
2021-10-22,dc,emote,*Martial Arts Master*,300
2021-10-22,dc,pickaxe,*Punchline*,800
2021-10-22,dc,outfit,*Batman Zero*,1500
2021-10-22,dc,bundle,*Deathstroke Zero (Bundle)*,2000
2021-10-22,dc,glider,*Deathstroke Destroyer*,800
2021-10-22,dc,pickaxe,*Grappling Axe*,800
2021-10-22,dc,bundle,*The Flash (Bundle)*,2200
2021-10-22,dc,pickaxe,*Batarang Axe*,500
2021-10-22,dc,emote,*Quick Bite*,400
2021-10-22,dc,pickaxe,*Speed Force Slashers*,1200
2021-10-22,dc,wrap,*Bloodsport Camo*,300
2021-10-22,dc,bundle,*Harley Quinn (Bundle)*,2000
2021-10-22,dc,outfit,*Catwoman Zero*,1200
2021-10-22,dc,outfit,*Deathstroke Zero*,1800
2021-10-22,dc,outfit,*Harley Quinn*,1500
2021-10-22,dc,bundle,*Beast Boy (Bundle)*,2000
2021-10-22,dc,pickaxe,*Harley Hitter*,800
2021-10-22,dc,outfit,*Beast Boy*,1800
2021-10-22,dc,glider,*Batman Zero Wing*,1200
2021-10-22,dc,pickaxe,*Manta Blades*,800
2021-10-22,dc,bundle,*Armored Batman Zero (Bundle)*,2100
2021-10-22,dc,outfit,*Bloodsport*,1500
2021-10-22,dc,emote,*Bat Signal*,300
2021-10-22,dc,pickaxe,*BB's Beast Bat*,800
2021-10-22,dc,glider,*Golden Eagle Wings*,1200
2021-10-22,dc,outfit,*Catwoman Comic Book Outfit*,1500
